id,title,price,description,category,image,rating_score,rating_count,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
1091,Apple Headphones - Implemented local workforce,670.44,Quality headphones from Apple. Include record security federal. Team Republican very plan cut person fact.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,236,0.7457788914742557,0.026362823949955316,Premium Star,791.1192000000001,46,106
1092,Sony Smartphones - Exclusive encompassing system engine,1029.47,Quality smartphones from Sony. Raise chair artist six daughter. Allow sport bill test science ten score.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.0,104,0.38854944777409733,0.01161751563896336,Overpriced,428.25952,55,104
1093,Sony Headphones - Triple-buffered tertiary project,195.92,Quality headphones from Sony. National owner simply who family concern radio cost. Same budget American evidence. Candidate once effort form report.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.2,100,1.6333197223356475,0.011170688114387846,Budget Basic,62.694399999999995,50,148
1094,Bose Tablets - Enterprise-wide multi-state architecture,1910.57,Quality tablets from Bose. Indeed Mr begin determine. Professional former family wear peace. You statement wonder across protect knowledge toward.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,204,0.2617020051607636,0.022788203753351208,Premium Star,1948.7813999999998,55,146
1095,HP Laptops - Expanded national standardization,1994.98,Quality laptops from HP. Section child learn forward. Available concern edge audience. Treat imagine later identify first.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,1279,0.21052842635013885,0.14287310098302056,Premium Star,10716.633564000002,46,122
1096,Sony Headphones - Quality-focused explicit productivity,1403.3,"Quality headphones from Sony. Quality trial some role health. Network never but.
Others Mr water fight security tough gas.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.8,29,0.27079028005415806,0.0032394995531724756,Overpriced,154.64365999999998,55,122
1097,Sony Cameras - Multi-channeled clear-thinking secured line,381.47,Quality cameras from Sony. Expect attorney cover magazine. Pattern figure once not hair first.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,41,1.3107190604765775,0.004579982126899017,Premium Star,78.20135,58,94
1098,JBL Tablets - Devolved national customer loyalty,422.07,Quality tablets from JBL. Baby away affect medical all old if operation. Necessary myself your.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.3,124,1.0187883526429264,0.01385165326184093,Premium Star,225.04772399999996,48,95
1099,HP Cameras - Organized cohesive conglomeration,1295.93,Quality cameras from HP. Process whose save low grow despite maintain. Enough doctor protect military. Hold truth thing always possible billion.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.5,127,0.27007631585039316,0.014186773905272565,Overpriced,576.040885,46,144
1100,Canon Cameras - Devolved leadingedge concept,1170.88,Quality cameras from Canon. Method exactly change church. Response brother discover specific result loss long decision.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.5,236,0.3843263186663022,0.026362823949955316,Premium Star,1243.47456,44,119
1101,Apple Speakers - Up-sized upward-trending protocol,1825.7,Quality speakers from Apple. Describe paper likely loss. Store over some star consider.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.8,353,0.262912855343156,0.0394325290437891,Premium Star,3093.4660799999997,50,87
1102,HP Laptops - Public-key motivating system engine,1371.64,Quality laptops from HP. Lot candidate owner still. Miss have analysis morning director sort.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,2519,0.3645271353999592,0.2813896336014298,Premium Star,17275.805800000002,48,93
1103,Apple Speakers - Streamlined demand-driven solution,652.42,Quality speakers from Apple. Gun choice prepare effect talk interest. Partner yeah however data need newspaper. Have never effect fill.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.5,46,0.6897397382054505,0.0051385165326184095,Premium Star,135.05094,51,135
1104,Bose Speakers - Optional background architecture,392.5,Quality speakers from Bose. He participant right us husband. Expert white arm similar compare manager action.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,341,1.2738853503184715,0.038092046470062556,Premium Star,669.2125,48,109
1105,HP Laptops - Reverse-engineered dedicated model,1832.4,"Quality laptops from HP. Try near risk next.
Girl spring difficult white lawyer identify. End imagine blood. Me future bring message. Then spend offer reason whom.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,152,0.2728661864221785,0.016979445933869526,Premium Star,1392.624,47,163
1106,Bose Laptops - Fundamental dynamic forecast,1936.18,Quality laptops from Bose. Purpose start away use live government. Especially water raise travel material current save.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.4,98,0.1756035079383115,0.010947274352100089,Overpriced,645.135176,43,119
1107,HP Speakers - Virtual needs-based analyzer,1189.89,"Quality speakers from HP. Per manage world to than make. Exactly develop office approach son long must. Girl team simply lead build million firm.
Purpose here beyond.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,491,0.4202069098824261,0.05484807864164432,Premium Star,2921.17995,42,166
1108,JBL Smartphones - User-centric coherent leverage,1823.31,"Quality smartphones from JBL. Instead care throw piece.
Size feel no nothing huge real. Democratic effect stuff benefit. Employee growth newspaper special general in.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,544,0.22486576610669604,0.06076854334226988,Overpriced,4066.7106239999994,48,166
1109,Samsung Headphones - Intuitive foreground projection,239.52,"Quality headphones from Samsung. Painting house thought sit voice. Minute late cold take by doctor edge season.
Cold billion as these nature. Side model you.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.1,489,1.294255177020708,0.05462466487935657,Budget Basic,363.088368,52,157
1110,Bose Cameras - Multi-channeled fresh-thinking leverage,1195.31,Quality cameras from Bose. Various nature career way much opportunity lead. Itself policy move training loss dinner become. Hand employee field a spring.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,978,0.41830152847378504,0.10924932975871314,Premium Star,5845.0659,54,153
1111,Apple Tablets - Optional hybrid encryption,1396.05,"Quality tablets from Apple. Stock determine bad personal might son. Space range expect sea speak include table consumer.
Pm pay evening performance. Fly charge wide against win.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,9,0.2936857562408223,0.0010053619302949062,Overpriced,51.514244999999995,42,177
1112,Canon Speakers - Automated full-range artificial intelligence,168.07,"Quality speakers from Canon. Entire hotel myself consider. Stage stock business should eat.
Scene almost leave side miss. List race fine follow pick. Seat near business.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.5,29,2.6774558219789375,0.0032394995531724756,Value Champion,21.933135,61,169
1113,Apple Smartphones - Distributed holistic throughput,1584.25,Quality smartphones from Apple. Citizen before peace us young. Art green child movie blue maintain first next.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.1,57,0.19567618747041188,0.006367292225201072,Overpriced,279.936975,51,110
1114,Canon Laptops - Fundamental needs-based hierarchy,1560.02,Quality laptops from Canon. Simply media safe. People hair per. Return probably much hold model marriage.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.4,228,0.2820476660555634,0.02546916890080429,Premium Star,1565.012064,49,105
1115,Apple Smartphones - Progressive regional standardization,307.02,Quality smartphones from Apple. Any determine responsibility actually TV. Up story life police guess sea three. Some around pay more same strong. War whether best rise.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,43,1.628558400104228,0.004803395889186774,Value Champion,66.0093,56,168
1116,Samsung Smartphones - Diverse national policy,978.68,Quality smartphones from Samsung. Total nearly you suddenly include plan. Part none degree she unit effect. Language however risk work other military year.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,170,0.4291494666285201,0.01899016979445934,Premium Star,698.77752,45,155
1117,HP Smartphones - Reactive multimedia open architecture,943.18,Quality smartphones from HP. Choice also green catch happen old do. Begin hundred truth safe rich. Common stay ready office traditional organization feel.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.0,64,0.3180729023092093,0.0071492403932082215,Overpriced,181.09056,54,154
1118,JBL Headphones - Progressive 6thgeneration functionalities,193.31,Quality headphones from JBL. Change maybe determine anything rule hotel knowledge. Offer bed it skill challenge from live seat. Human be maybe similar candidate care nice.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,41,2.172676012622213,0.004579982126899017,Value Champion,33.28798200000001,58,171
1119,Canon Cameras - Organic regional circuit,792.76,Quality cameras from Canon. Under do rate. Serious table both approach. Unit than star add really born late age.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.5,66,0.4414955345880216,0.007372654155495978,Overpriced,183.12756,40,112
1120,Dell Smartphones - Function-based composite approach,888.64,Quality smartphones from Dell. Smile peace apply pressure across. Produce production tree growth blue fall.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.4,60,0.38260712999639895,0.006702412868632708,Overpriced,181.28256,52,107
1121,Bose Tablets - Profit-focused even-keeled workforce,659.42,Quality tablets from Bose. Election hit yourself wrong want we difficult game. Prevent because him whether partner personal.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,32,0.6217585150586878,0.0035746201966041107,Overpriced,86.51590399999998,51,124
1122,Canon Speakers - Team-oriented tertiary moderator,1632.95,Quality speakers from Canon. Yet wish certain usually true fish. Mouth rest contain style certainly ahead five.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.5,102,0.27557487981873297,0.011394101876675604,Premium Star,749.5240500000001,49,111
1123,Bose Tablets - Robust methodical structure,1742.78,Quality tablets from Bose. System man case cover. Impact why understand. Development provide dark daughter computer western.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.8,24,0.21804243794397454,0.002680965147453083,Overpriced,158.94153599999996,42,124
1124,Samsung Laptops - Balanced dynamic model,732.72,Quality laptops from Samsung. Worker always hold share while couple. Huge fight still leave institution party. Ready tough less.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.4,48,0.4640244568184299,0.005361930294906166,Overpriced,119.579904,40,128
1125,Apple Cameras - Triple-buffered local productivity,1237.54,Quality cameras from Apple. Model himself social memory. Her herself should treatment. The television class certain shoulder anything final.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.5,21,0.3636246101136125,0.0023458445040214475,Premium Star,116.94753,50,140
1126,Canon Tablets - Reactive even-keeled process improvement,61.91,Quality tablets from Canon. Likely business teacher forget including. Receive partner body role pick.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,19,6.7840413503472785,0.0021224307417336908,Value Champion,4.940417999999999,56,101
1127,Samsung Smartphones - Enterprise-wide reciprocal emulation,1504.92,Quality smartphones from Samsung. Ability agency personal brother summer. Yourself increase free night point action cut example.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,55,0.2724397310156021,0.0061438784629133155,Overpriced,339.35945999999996,58,128
1128,Samsung Cameras - Synergistic mission-critical leverage,1772.52,"Quality cameras from Samsung. Loss physical throughout Mr.
Six including sea strong federal right firm. Affect officer forward trouble somebody at chance. Fund heart move.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.2,85,0.18053392909529936,0.00949508489722967,Overpriced,482.12544,55,171
1129,HP Headphones - Extended multi-tasking framework,470.36,"Quality headphones from HP. Hear also dark begin. Agent lot matter couple type run model.
Show better word might. Day already hold ten. About usually reach organization.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.8,343,0.8078918275363551,0.038315460232350315,Overpriced,613.0672239999999,48,169
1130,HP Cameras - Visionary leadingedge secured line,138.56,"Quality cameras from HP. Chance event address performance method. My near even wall sound.
Commercial find throughout music anything. Likely push black. Beat hot relate.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,87,3.0311778290993074,0.009718498659517426,Value Champion,50.629824000000006,47,169
1131,HP Laptops - Persistent composite forecast,614.42,Quality laptops from HP. Boy other foot best knowledge final image. Board sport side her management produce bed stage. Tough player a chair chance most hope official.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,28,0.6672959864587741,0.003127792672028597,Overpriced,70.53541599999998,42,166
