id,title,price,description,category,image,rating_score,rating_count,price_tier,rating_tier,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
1078,Amazon Smart_Home - Expanded national standardization,118.22,Premium smart_home from Amazon. Section child learn forward. Available concern edge audience. Treat imagine later identify first.,electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,3.8,706,Budget,Good,3.214346134325833,0.0788650580875782,Budget Basic,317.160616,53,129
1079,Nintendo Smartphones - Quality-focused explicit productivity,3239.74,"Premium smartphones from Nintendo. Quality trial some role health. Network never but.
Others Mr water fight security tough gas.",electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,3.5,544,Budget,Fair,0.10803336070178472,0.06076854334226988,Overpriced,6168.46496,60,127
1080,Dell Headphones - Multi-channeled clear-thinking secured line,756.6,"Premium headphones from Dell. Expect attorney cover magazine. Pattern figure once not hair first.
Above east develop science. Everybody growth quickly former lose knowledge. Main board population bank exactly.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,4.0,192,Budget,Good,0.5286809410520751,0.021447721179624665,Overpriced,581.0688,61,209
1081,Bose Cameras - Distributed high-level infrastructure,132.84,Premium cameras from Bose. Run fact let member however maybe production summer. Range serious cell city not not the certainly.,electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,5.0,161,Budget,Excellent,3.7639265281541703,0.017984807864164433,Value Champion,106.9362,52,126
1082,Canon Cameras - Reverse-engineered solution-oriented archive,4940.73,"Premium cameras from Canon. Heavy trade might good test. Society thought according think key discover method. Deep cost gun response brother.
Specific result loss long decision claim. Against amount of claim picture always.",electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,3.5,6,Budget,Fair,0.07083973420931726,0.0006702412868632708,Overpriced,103.75532999999999,60,223
1083,Amazon Tablets - Switchable multimedia firmware,91.44,"Premium tablets from Amazon. Two others attention her car admit. Teacher mean information change benefit live pass.
Me brother lot candidate owner still to.",electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,4.8,981,Budget,Excellent,5.2493438320209975,0.10958445040214478,Value Champion,430.572672,47,156
1084,Microsoft Cameras - User-friendly 24hour orchestration,1121.927949449818,"Premium cameras from Microsoft. Mind heart day sound. Gun choice prepare effect talk interest. Partner yeah however data need newspaper.
Next low write officer similar huge. Talk process security land.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,5.0,605,Budget,Excellent,0.44566141724626335,0.06758266309204647,Premium Star,3393.8320470856997,54,201
1085,HP Gaming - Cross-group client-server leverage,3366.03,Premium gaming from HP. Because enjoy he participant right us. Pass minute represent our watch star. Keep cut prevent sound experience almost outside. Recognize past purpose growth pretty wish beautiful.,electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,3.8,359,Budget,Good,0.11289263613217945,0.04010277033065237,Overpriced,4591.938126,46,203
1086,Apple Smart_Home - Monitored even-keeled definition,1693.65,Premium smart_home from Apple. Lawyer identify above company media. Authority family water sort what then spend. Economic kind help low during fund simply. To television loss election him small detail.,electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,5.0,81,Budget,Excellent,0.2952203820151743,0.009048257372654156,Premium Star,685.92825,51,201
1087,Nikon Tablets - Re-engineered encompassing contingency,68.94,"Premium tablets from Nikon. Say dog drug enter director strong student. Choose blood turn put professional pass.
Summer he firm. Than make worker trouble exactly develop office. Moment institution vote.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,45,Budget,Excellent,7.25268349289237,0.005026809651474531,Value Champion,15.5115,54,202
1088,Amazon Laptops - Advanced 24/7 service-desk,1822.81,"Premium laptops from Amazon. Ok foot party employee nature down. When gas contain interest industry sell half.
Late number without rather sport. Sound new task cultural son. List act instead care.",electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,5.0,42,Budget,Excellent,0.27430176485755514,0.004691689008042895,Premium Star,382.7901,43,196
1089,Apple Audio - Vision-oriented executive help-desk,85.22,"Premium audio from Apple. Maintain say threat high expert place certain. Political up instead partner. Support author class direction first fact.
Popular even know television guy only whole including. Take by doctor edge.",electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,4.4,81,Budget,Excellent,5.163107251818823,0.009048257372654156,Value Champion,30.372408000000004,49,221
1090,Nikon Laptops - Customer-focused empowering process improvement,616.4,"Premium laptops from Nikon. Pressure those finally easy. Kitchen call money color along.
Ten level that various nature career. Computer our piece player nor model police. Training loss dinner become film.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,4.8,118,Budget,Excellent,0.7787151200519143,0.013181411974977658,Premium Star,349.12895999999995,63,204
1091,JBL Smart_Home - Adaptive neutral hub,301.99,"Premium smart_home from JBL. Think join economic resource position stock. Enjoy instead dream share travel.
Possible mother especially could attention. Face PM pay evening.",electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,4.3,134,Budget,Excellent,1.4238882082188151,0.014968722073279714,Value Champion,174.00663799999998,37,172
1092,Google Smartphones - Decentralized zero administration structure,4703.63,"Premium smartphones from Google. Side kitchen scene almost leave side. Program decade home which view city rock.
Business loss federal growth appear project wind. Plan foot cold everybody build. Across among situation little other.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,4.6,129,Budget,Excellent,0.09779680799722766,0.014410187667560321,Premium Star,2791.1340419999997,64,231
1093,Nintendo Cameras - Balanced mobile strategy,4070.94,Premium cameras from Nintendo. Far recent couple cost girl run every. Trial never attention choice fast enjoy happen a. Here control affect task simply draw return.,electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,4.1,39,Budget,Excellent,0.10071384004677052,0.00435656836461126,Premium Star,650.9433059999999,43,164
1094,Dell Accessories - Pre-emptive multi-tasking process improvement,826.33,Premium accessories from Dell. Any determine responsibility actually TV. Up story life police guess sea three. Some around pay more same strong. War whether best rise.,electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,4.8,333,Budget,Excellent,0.5808817300594192,0.037198391420911525,Premium Star,1320.805872,64,167
1095,Nintendo Headphones - Diverse national policy,572.53,"Premium headphones from Nintendo. Total nearly you suddenly include plan. Part none degree she unit effect. Language however risk work other military year.
Feel develop talk. Sign wall state.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,5.0,1243,Budget,Excellent,0.8733166820952614,0.13885165326184093,Premium Star,3558.27395,45,191
1096,Nintendo Laptops - Upgradable object-oriented implementation,96.34,"Premium laptops from Nintendo. Two free they its. Thank dinner present own.
Him fight American music change maybe determine anything.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.9,238,Budget,Good,4.048162756902636,0.026586237712243076,Budget Basic,89.422788,60,133
1097,Microsoft Gaming - Realigned reciprocal support,2526.92,"Premium gaming from Microsoft. Drug entire involve range office. Public interest give fly. Pretty show college glass start sort perhaps key.
Rate choose rock beat science. We unit than star add.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,3.0,972,Budget,Fair,0.11872160574929162,0.10857908847184987,Overpriced,7368.4987200000005,47,194
1098,Dell Tablets - Switchable multi-tasking analyzer,4902.15,"Premium tablets from Dell. Art customer recent even. Pressure across home even system process ten.
Test power discuss herself with.
Machine others because current whom night. Always two figure.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,2.1,339,Budget,Poor,0.04283834643982743,0.037868632707774796,Overpriced,3489.8405849999995,48,193
1099,Google Tablets - Programmable systematic pricing structure,716.08,Premium tablets from Google. Individual of interview fine painting. My deal catch must son television finally. Travel involve training show prevent north citizen. Newspaper we brother fish.,electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,3.4,98,Budget,Fair,0.4748072841023349,0.010947274352100089,Overpriced,238.597856,58,189
1100,JBL Cameras - Ergonomic bi-directional capacity,4467.25,Premium cameras from JBL. Several partner environment. Partner others discuss ago bag sister care.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,491,Budget,Excellent,0.11192568134758521,0.05484807864164432,Premium Star,10967.09875,47,98
1101,Microsoft Wearables - Up-sized foreground infrastructure,1579.09,"Premium wearables from Microsoft. Order modern then skin minute later still. There early Mrs. Newspaper might piece. Couple keep this.
Coach family try ready tough less position. Reveal both single visit.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,3.5,151,Budget,Fair,0.22164664458643904,0.016867739052725646,Overpriced,834.5490649999999,56,204
1102,Canon Audio - Multi-lateral attitude-oriented moderator,731.25,"Premium audio from Canon. Partner civil nearly analysis color friend the. Class certain shoulder anything. Finally shoulder land phone brother.
About she activity marriage material. Part management describe.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,5.0,8144,Budget,Excellent,0.6837606837606838,0.9097408400357462,Premium Star,29776.5,55,207
1103,Microsoft Smartphones - Seamless stable solution,1060.72,Premium smartphones from Microsoft. Skin concern lay often use behavior federal. Today star serve successful assume likely. Reason ever money modern. Partner body role pick would.,electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,4.0,8,Budget,Good,0.37710234557658945,0.0008936550491510277,Overpriced,33.94304,48,179
1104,Apple Gaming - Decentralized 4thgeneration Local Area Network,2827.64,Premium gaming from Apple. Scene debate past increase. Free night point. Political real effort. Film media food accept.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.6,30,Budget,Excellent,0.16267983194466057,0.003351206434316354,Premium Star,390.21432,61,119
1105,Google Smartphones - Synergistic foreground open architecture,1092.28,"Premium smartphones from Google. Decade rate son. At chance subject fund heart move. Number hope organization ten.
Report even beautiful theory he stop. Democratic few born size sing.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,2.9,55,Budget,Fair,0.26549968872450286,0.0061438784629133155,Overpriced,174.21866,61,183
1106,Google Gaming - Expanded uniform alliance,673.19,"Premium gaming from Google. Require mission about usually reach organization. Four threat billion she. Against serve police decide customer.
Mother significant provide evening church. Address performance method deal.",electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,4.4,228,Budget,Excellent,0.6536044801616185,0.02546916890080429,Premium Star,675.3442080000001,41,216
1107,Sony Smartphones - Team-oriented tangible knowledge user,103.74,Premium smartphones from Sony. Fine stage require provide move wind. Nothing behavior sort recognize best financial popular. Like water century time election guy contain. Small think law air little goal.,electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,5.0,43,Budget,Excellent,4.819741661846925,0.004803395889186774,Value Champion,22.3041,56,203
1108,Nikon Laptops - Expanded system-worthy parallelism,4334.05,"Premium laptops from Nikon. Note garden reason community prove school. Student boy other foot best knowledge final. Attorney board sport side her management.
Design catch oil sense. Serious produce laugh.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,4.3,172,Budget,Excellent,0.09921436070188391,0.019213583556747096,Premium Star,3205.46338,50,204
1109,Dell Audio - Reduced 24/7 pricing structure,3930.02,Premium audio from Dell. Summer system artist too whose a. Star grow technology tend dog reduce hour. Republican image itself deep community cause.,electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,5.0,51,Budget,Excellent,0.12722581564470412,0.005697050938337802,Premium Star,1002.1551,43,147
